state,city,year,storeType,price
Sonora,Cd. Obregón,2011,Big Retail Store,7.13
Coahuila,Saltillo,2011,Big Retail Store,7.97
Sonora,Nogales,2011,Big Retail Store,8.32
Tamaulipas,Matamoros,2011,Big Retail Store,7.83
Tamaulipas,Reynosa,2011,Big Retail Store,8.76
BajaCalifornia,Mexicali,2011,Big Retail Store,8.43
Chihuahua,Cd. Juárez,2011,Big Retail Store,7.83
NuevoLeon,Monterrey,2011,Big Retail Store,7.97
Sonora,Cd. Obregón,2011,Big Retail Store,7.47
Coahuila,Saltillo,2011,Big Retail Store,7.97
Sonora,Nogales,2011,Big Retail Store,8.32
Tamaulipas,Matamoros,2011,Big Retail Store,7.83
Tamaulipas,Reynosa,2011,Big Retail Store,8.76
BajaCalifornia,Mexicali,2011,Big Retail Store,8.43
Chihuahua,Cd. Juárez,2011,Big Retail Store,7.83
NuevoLeon,Monterrey,2011,Big Retail Store,7.97
Sonora,Cd. Obregón,2011,Big Retail Store,7.47
Coahuila,Saltillo,2011,Big Retail Store,7.97
Sonora,Nogales,2011,Big Retail Store,8.82
Tamaulipas,Matamoros,2011,Big Retail Store,7.83
Tamaulipas,Reynosa,2011,Big Retail Store,8.76
BajaCalifornia,Mexicali,2011,Big Retail Store,8.43
Chihuahua,Cd. Juárez,2011,Big Retail Store,7.83
NuevoLeon,Monterrey,2011,Big Retail Store,8.3
Sonora,Cd. Obregón,2011,Big Retail Store,7.47
Coahuila,Saltillo,2011,Big Retail Store,7.97
Sonora,Nogales,2011,Big Retail Store,8.82
Tamaulipas,Matamoros,2011,Big Retail Store,7.83
Tamaulipas,Reynosa,2011,Big Retail Store,8.76
BajaCalifornia,Mexicali,2011,Big Retail Store,8.3
Chihuahua,Cd. Juárez,2011,Big Retail Store,7.83
NuevoLeon,Monterrey,2011,Big Retail Store,8.63
Sonora,Cd. Obregón,2011,Big Retail Store,7.47
Coahuila,Saltillo,2011,Big Retail Store,7.97
Sonora,Nogales,2011,Big Retail Store,8.8
Tamaulipas,Matamoros,2011,Big Retail Store,7.83
Tamaulipas,Reynosa,2011,Big Retail Store,8.76
BajaCalifornia,Mexicali,2011,Big Retail Store,8.3
Chihuahua,Cd. Juárez,2011,Big Retail Store,7.83
NuevoLeon,Monterrey,2011,Big Retail Store,8.63
Sonora,Cd. Obregón,2011,Big Retail Store,7.47
Coahuila,Saltillo,2011,Big Retail Store,7.97
Sonora,Nogales,2011,Big Retail Store,8.8
Tamaulipas,Matamoros,2011,Big Retail Store,7.5
Tamaulipas,Reynosa,2011,Big Retail Store,8.9
BajaCalifornia,Mexicali,2011,Big Retail Store,8.3
Chihuahua,Cd. Juárez,2011,Big Retail Store,7.83
NuevoLeon,Monterrey,2011,Big Retail Store,8.63
Sonora,Cd. Obregón,2011,Big Retail Store,7.13
Coahuila,Saltillo,2011,Big Retail Store,7.97
Sonora,Nogales,2011,Big Retail Store,8.8
Tamaulipas,Matamoros,2011,Big Retail Store,7.5
Tamaulipas,Reynosa,2011,Big Retail Store,8.9
BajaCalifornia,Mexicali,2011,Big Retail Store,8.3
Chihuahua,Cd. Juárez,2011,Big Retail Store,7.83
NuevoLeon,Monterrey,2011,Big Retail Store,8.63
Sonora,Cd. Obregón,2011,Big Retail Store,7.47
Coahuila,Saltillo,2011,Big Retail Store,7.97
Sonora,Nogales,2011,Big Retail Store,8.8
Tamaulipas,Matamoros,2011,Big Retail Store,7.83
Tamaulipas,Reynosa,2011,Big Retail Store,8.9
BajaCalifornia,Mexicali,2011,Big Retail Store,8.3
Chihuahua,Cd. Juárez,2011,Big Retail Store,7.83
NuevoLeon,Monterrey,2011,Big Retail Store,8.63
Sonora,Cd. Obregón,2011,Big Retail Store,7.47
Coahuila,Saltillo,2011,Big Retail Store,7.97
Sonora,Nogales,2011,Big Retail Store,8.8
Tamaulipas,Matamoros,2011,Big Retail Store,7.83
Tamaulipas,Reynosa,2011,Big Retail Store,8.9
BajaCalifornia,Mexicali,2011,Big Retail Store,8.3
Chihuahua,Cd. Juárez,2011,Big Retail Store,7.83
NuevoLeon,Monterrey,2011,Big Retail Store,8.63
Sonora,Cd. Obregón,2011,Big Retail Store,7.47
Coahuila,Saltillo,2011,Big Retail Store,7.7
Sonora,Nogales,2011,Big Retail Store,8.8
Tamaulipas,Matamoros,2011,Big Retail Store,7.83
Tamaulipas,Reynosa,2011,Big Retail Store,8.9
BajaCalifornia,Mexicali,2011,Big Retail Store,8.3
Chihuahua,Cd. Juárez,2011,Big Retail Store,8.16
NuevoLeon,Monterrey,2011,Big Retail Store,8.3
Sonora,Cd. Obregón,2011,Big Retail Store,7.47
Coahuila,Saltillo,2011,Big Retail Store,7.7
Sonora,Nogales,2011,Big Retail Store,9.13
Tamaulipas,Matamoros,2011,Big Retail Store,7.5
Tamaulipas,Reynosa,2011,Big Retail Store,8.9
BajaCalifornia,Mexicali,2011,Big Retail Store,8.3
Chihuahua,Cd. Juárez,2011,Big Retail Store,8.5
NuevoLeon,Monterrey,2011,Big Retail Store,8.33
Sonora,Cd. Obregón,2011,Big Retail Store,7.77
Coahuila,Saltillo,2011,Big Retail Store,7.7
Sonora,Nogales,2011,Big Retail Store,9.13
Tamaulipas,Matamoros,2011,Big Retail Store,7.5
Tamaulipas,Reynosa,2011,Big Retail Store,8.9
BajaCalifornia,Mexicali,2011,Big Retail Store,8.3
Chihuahua,Cd. Juárez,2011,Big Retail Store,8.5
NuevoLeon,Monterrey,2011,Big Retail Store,8.3
Sonora,Cd. Obregón,2011,Big Retail Store,7.77
Coahuila,Saltillo,2011,Big Retail Store,7.7
Sonora,Nogales,2011,Big Retail Store,9.13
Tamaulipas,Matamoros,2011,Big Retail Store,8.17
Tamaulipas,Reynosa,2011,Big Retail Store,8.9
BajaCalifornia,Mexicali,2011,Big Retail Store,8.3
Chihuahua,Cd. Juárez,2011,Big Retail Store,8.5
NuevoLeon,Monterrey,2011,Big Retail Store,8.33
Sonora,Cd. Obregón,2011,Big Retail Store,7.77
Coahuila,Saltillo,2011,Big Retail Store,7.7
Sonora,Nogales,2011,Big Retail Store,9.13
Tamaulipas,Matamoros,2011,Big Retail Store,8.17
Tamaulipas,Reynosa,2011,Big Retail Store,8.9
BajaCalifornia,Mexicali,2011,Big Retail Store,8.77
Chihuahua,Cd. Juárez,2011,Big Retail Store,8.5
NuevoLeon,Monterrey,2011,Big Retail Store,8.33
Sonora,Cd. Obregón,2011,Big Retail Store,7.77
Coahuila,Saltillo,2011,Big Retail Store,7.73
Sonora,Nogales,2011,Big Retail Store,9.13
Tamaulipas,Matamoros,2011,Big Retail Store,8.17
Tamaulipas,Reynosa,2011,Big Retail Store,8.9
BajaCalifornia,Mexicali,2011,Big Retail Store,8.77
Chihuahua,Cd. Juárez,2011,Big Retail Store,8.5
NuevoLeon,Monterrey,2011,Big Retail Store,8.33
Sonora,Cd. Obregón,2011,Big Retail Store,7.77
Coahuila,Saltillo,2011,Big Retail Store,8
Sonora,Nogales,2011,Big Retail Store,9.13
Tamaulipas,Matamoros,2011,Big Retail Store,8.17
Tamaulipas,Reynosa,2011,Big Retail Store,8.9
BajaCalifornia,Mexicali,2011,Big Retail Store,8.77
Chihuahua,Cd. Juárez,2011,Big Retail Store,8.5
NuevoLeon,Monterrey,2011,Big Retail Store,8.33
Sonora,Cd. Obregón,2011,Big Retail Store,7.77
Coahuila,Saltillo,2011,Big Retail Store,8
Sonora,Nogales,2011,Big Retail Store,9.13
Tamaulipas,Matamoros,2011,Big Retail Store,8.17
Tamaulipas,Reynosa,2011,Big Retail Store,8.9
BajaCalifornia,Mexicali,2011,Big Retail Store,8.77
Chihuahua,Cd. Juárez,2011,Big Retail Store,8.5
NuevoLeon,Monterrey,2011,Big Retail Store,8.33
Sonora,Cd. Obregón,2011,Big Retail Store,7.77
Coahuila,Saltillo,2011,Big Retail Store,8
Sonora,Nogales,2011,Big Retail Store,9.13
Tamaulipas,Matamoros,2011,Big Retail Store,8.17
Tamaulipas,Reynosa,2011,Big Retail Store,8.9
BajaCalifornia,Mexicali,2011,Big Retail Store,8.77
Chihuahua,Cd. Juárez,2011,Big Retail Store,8.5
NuevoLeon,Monterrey,2011,Big Retail Store,8.33
Sonora,Cd. Obregón,2011,Big Retail Store,7.77
Coahuila,Saltillo,2011,Big Retail Store,7.53
Sonora,Nogales,2011,Big Retail Store,9.13
Tamaulipas,Matamoros,2011,Big Retail Store,8.17
Tamaulipas,Reynosa,2011,Big Retail Store,8.9
BajaCalifornia,Mexicali,2011,Big Retail Store,8.77
Chihuahua,Cd. Juárez,2011,Big Retail Store,8.5
NuevoLeon,Monterrey,2011,Big Retail Store,8.33
Sonora,Cd. Obregón,2011,Big Retail Store,7.77
Coahuila,Saltillo,2011,Big Retail Store,8
Sonora,Nogales,2011,Big Retail Store,9.13
Tamaulipas,Matamoros,2011,Big Retail Store,8.17
Tamaulipas,Reynosa,2011,Big Retail Store,8.9
BajaCalifornia,Mexicali,2011,Big Retail Store,8.77
Chihuahua,Cd. Juárez,2011,Big Retail Store,8.5
NuevoLeon,Monterrey,2011,Big Retail Store,8.33
Sonora,Cd. Obregón,2011,Big Retail Store,7.77
Coahuila,Saltillo,2011,Big Retail Store,7.73
Sonora,Nogales,2011,Big Retail Store,9.13
Tamaulipas,Matamoros,2011,Big Retail Store,8.57
Tamaulipas,Reynosa,2011,Big Retail Store,8.9
BajaCalifornia,Mexicali,2011,Big Retail Store,8.83
Chihuahua,Cd. Juárez,2011,Big Retail Store,8.5
NuevoLeon,Monterrey,2011,Big Retail Store,8.33
Sonora,Cd. Obregón,2011,Big Retail Store,7.77
Coahuila,Saltillo,2011,Big Retail Store,7.73
Sonora,Nogales,2011,Big Retail Store,9.13
Tamaulipas,Matamoros,2011,Big Retail Store,8.57
Tamaulipas,Reynosa,2011,Big Retail Store,8.9
BajaCalifornia,Mexicali,2011,Big Retail Store,8.8
Chihuahua,Cd. Juárez,2011,Big Retail Store,8.5
NuevoLeon,Monterrey,2011,Big Retail Store,8.33
Sonora,Cd. Obregón,2011,Big Retail Store,7.77
Coahuila,Saltillo,2011,Big Retail Store,7.73
Sonora,Nogales,2011,Big Retail Store,9.13
Tamaulipas,Matamoros,2011,Big Retail Store,8.57
Tamaulipas,Reynosa,2011,Big Retail Store,8.9
BajaCalifornia,Mexicali,2011,Big Retail Store,8.97
Chihuahua,Cd. Juárez,2011,Big Retail Store,8.5
NuevoLeon,Monterrey,2011,Big Retail Store,8.5
Sonora,Cd. Obregón,2011,Big Retail Store,7.77
Coahuila,Saltillo,2011,Big Retail Store,7.73
Sonora,Nogales,2011,Big Retail Store,9.13
Tamaulipas,Matamoros,2011,Big Retail Store,8.67
Tamaulipas,Reynosa,2011,Big Retail Store,8.9
BajaCalifornia,Mexicali,2011,Big Retail Store,8.97
Chihuahua,Cd. Juárez,2011,Big Retail Store,8.5
NuevoLeon,Monterrey,2011,Big Retail Store,8.5
Sonora,Cd. Obregón,2011,Big Retail Store,7.77
Coahuila,Saltillo,2011,Big Retail Store,7.73
Sonora,Nogales,2011,Big Retail Store,9.13
Tamaulipas,Matamoros,2011,Big Retail Store,8.33
Tamaulipas,Reynosa,2011,Big Retail Store,8.9
BajaCalifornia,Mexicali,2011,Big Retail Store,8.97
Chihuahua,Cd. Juárez,2011,Big Retail Store,8.5
NuevoLeon,Monterrey,2011,Big Retail Store,8.5
Sonora,Cd. Obregón,2011,Big Retail Store,7.77
Coahuila,Saltillo,2012,Mom and Pop Store,10.5
Tamaulipas,Reynosa,2012,Mom and Pop Store,13.25
BajaCalifornia,Mexicali,2012,Mom and Pop Store,15.4
Chihuahua,Chihuahua,2012,Mom and Pop Store,13.8
Sonora,San Luis Río Colorado,2012,Mom and Pop Store,15
Tamaulipas,Matamoros,2012,Mom and Pop Store,14
NuevoLeon,ZM Monterrey,2012,Mom and Pop Store,13.6
Sonora,Hermosillo,2012,Mom and Pop Store,15.25
Coahuila,Saltillo,2012,Mom and Pop Store,12.13
Tamaulipas,Reynosa,2012,Mom and Pop Store,13
BajaCalifornia,Mexicali,2012,Mom and Pop Store,15.4
Chihuahua,Chihuahua,2012,Mom and Pop Store,13.8
Sonora,San Luis Río Colorado,2012,Mom and Pop Store,15
Tamaulipas,Matamoros,2012,Mom and Pop Store,14
NuevoLeon,ZM Monterrey,2012,Mom and Pop Store,13.6
Sonora,Hermosillo,2012,Mom and Pop Store,15.25
Coahuila,Saltillo,2012,Mom and Pop Store,12.13
Tamaulipas,Reynosa,2012,Mom and Pop Store,13.25
BajaCalifornia,Mexicali,2012,Mom and Pop Store,15.8
Chihuahua,Chihuahua,2012,Mom and Pop Store,13.8
Sonora,San Luis Río Colorado,2012,Mom and Pop Store,15
Tamaulipas,Matamoros,2012,Mom and Pop Store,14
NuevoLeon,ZM Monterrey,2012,Mom and Pop Store,13.6
Sonora,Hermosillo,2012,Mom and Pop Store,15.67
Coahuila,Saltillo,2012,Mom and Pop Store,12.2
Tamaulipas,Reynosa,2012,Mom and Pop Store,13.25
BajaCalifornia,Mexicali,2012,Mom and Pop Store,15.71
Chihuahua,Chihuahua,2012,Mom and Pop Store,13.83
Sonora,San Luis Río Colorado,2012,Mom and Pop Store,15
Tamaulipas,Matamoros,2012,Mom and Pop Store,14
NuevoLeon,ZM Monterrey,2012,Mom and Pop Store,13.66
Sonora,Hermosillo,2012,Mom and Pop Store,15.67
Coahuila,Saltillo,2012,Mom and Pop Store,12.1
Tamaulipas,Reynosa,2012,Mom and Pop Store,13.25
BajaCalifornia,Mexicali,2012,Mom and Pop Store,15.71
Chihuahua,Chihuahua,2012,Mom and Pop Store,13.83
Sonora,San Luis Río Colorado,2012,Mom and Pop Store,15
Tamaulipas,Matamoros,2012,Mom and Pop Store,14
NuevoLeon,ZM Monterrey,2012,Mom and Pop Store,13.66
Sonora,Hermosillo,2012,Mom and Pop Store,15.67
Coahuila,Saltillo,2012,Mom and Pop Store,12.1
Tamaulipas,Reynosa,2012,Mom and Pop Store,13.25
BajaCalifornia,Mexicali,2012,Mom and Pop Store,16
Chihuahua,Chihuahua,2012,Mom and Pop Store,13.83
Sonora,San Luis Río Colorado,2012,Mom and Pop Store,15
Tamaulipas,Matamoros,2012,Mom and Pop Store,15
NuevoLeon,ZM Monterrey,2012,Mom and Pop Store,13.76
Sonora,Hermosillo,2012,Mom and Pop Store,15.67
Coahuila,Saltillo,2012,Mom and Pop Store,12.1
Tamaulipas,Reynosa,2012,Mom and Pop Store,13.25
BajaCalifornia,Mexicali,2012,Mom and Pop Store,16
Chihuahua,Chihuahua,2012,Mom and Pop Store,13.83
Sonora,San Luis Río Colorado,2012,Mom and Pop Store,15
Tamaulipas,Matamoros,2012,Mom and Pop Store,15
NuevoLeon,ZM Monterrey,2012,Mom and Pop Store,13.82
Sonora,Hermosillo,2012,Mom and Pop Store,16.33
Coahuila,Saltillo,2012,Mom and Pop Store,12.1
Tamaulipas,Reynosa,2012,Mom and Pop Store,13.25
BajaCalifornia,Mexicali,2012,Mom and Pop Store,16
Chihuahua,Chihuahua,2012,Mom and Pop Store,13.83
Sonora,San Luis Río Colorado,2012,Mom and Pop Store,15
Tamaulipas,Matamoros,2012,Mom and Pop Store,15
NuevoLeon,ZM Monterrey,2012,Mom and Pop Store,13.82
Sonora,Hermosillo,2012,Mom and Pop Store,16.33
Coahuila,Saltillo,2012,Mom and Pop Store,12.1
Tamaulipas,Reynosa,2012,Mom and Pop Store,13.25
BajaCalifornia,Mexicali,2012,Mom and Pop Store,16
Chihuahua,Chihuahua,2012,Mom and Pop Store,13.83
Sonora,San Luis Río Colorado,2012,Mom and Pop Store,15
Tamaulipas,Matamoros,2012,Mom and Pop Store,15
NuevoLeon,ZM Monterrey,2012,Mom and Pop Store,13.82
Sonora,Hermosillo,2012,Mom and Pop Store,16.33
Coahuila,Saltillo,2012,Mom and Pop Store,12.1
Tamaulipas,Reynosa,2012,Mom and Pop Store,13.25
BajaCalifornia,Mexicali,2012,Mom and Pop Store,16
Chihuahua,Chihuahua,2012,Mom and Pop Store,13.83
Sonora,San Luis Río Colorado,2012,Mom and Pop Store,15
Tamaulipas,Matamoros,2012,Mom and Pop Store,15
NuevoLeon,ZM Monterrey,2012,Mom and Pop Store,13.82
Sonora,Hermosillo,2012,Mom and Pop Store,16.33
Coahuila,Saltillo,2012,Mom and Pop Store,12.1
Tamaulipas,Reynosa,2012,Mom and Pop Store,13.25
BajaCalifornia,Mexicali,2012,Mom and Pop Store,16
Chihuahua,Chihuahua,2012,Mom and Pop Store,13.83
Sonora,San Luis Río Colorado,2012,Mom and Pop Store,15
Tamaulipas,Matamoros,2012,Mom and Pop Store,15
NuevoLeon,ZM Monterrey,2012,Mom and Pop Store,13.82
Sonora,Hermosillo,2012,Mom and Pop Store,16.33
Coahuila,Saltillo,2012,Mom and Pop Store,12.1
Tamaulipas,Reynosa,2012,Mom and Pop Store,13.25
BajaCalifornia,Mexicali,2012,Mom and Pop Store,16
Chihuahua,Chihuahua,2012,Mom and Pop Store,13.83
Sonora,San Luis Río Colorado,2012,Mom and Pop Store,15
Tamaulipas,Matamoros,2012,Mom and Pop Store,15
NuevoLeon,ZM Monterrey,2012,Mom and Pop Store,13.82
Sonora,Hermosillo,2012,Mom and Pop Store,16.33
Coahuila,Saltillo,2012,Mom and Pop Store,12.1
Tamaulipas,Reynosa,2012,Mom and Pop Store,13.25
BajaCalifornia,Mexicali,2012,Mom and Pop Store,16
Chihuahua,Chihuahua,2012,Mom and Pop Store,13.83
Sonora,San Luis Río Colorado,2012,Mom and Pop Store,15
Tamaulipas,Matamoros,2012,Mom and Pop Store,15
NuevoLeon,ZM Monterrey,2012,Mom and Pop Store,13.82
Sonora,Hermosillo,2012,Mom and Pop Store,16.33
Coahuila,Saltillo,2012,Mom and Pop Store,12.1
Tamaulipas,Reynosa,2012,Mom and Pop Store,13.25
BajaCalifornia,Mexicali,2012,Mom and Pop Store,16
Chihuahua,Chihuahua,2012,Mom and Pop Store,14
Sonora,San Luis Río Colorado,2012,Mom and Pop Store,15
Tamaulipas,Matamoros,2012,Mom and Pop Store,15
NuevoLeon,ZM Monterrey,2012,Mom and Pop Store,13.82
Sonora,Hermosillo,2012,Mom and Pop Store,16.33
Coahuila,Saltillo,2012,Mom and Pop Store,12.1
Tamaulipas,Reynosa,2012,Mom and Pop Store,13.25
BajaCalifornia,Mexicali,2012,Mom and Pop Store,16
Chihuahua,Chihuahua,2012,Mom and Pop Store,14
Sonora,San Luis Río Colorado,2012,Mom and Pop Store,15
Tamaulipas,Matamoros,2012,Mom and Pop Store,15
NuevoLeon,ZM Monterrey,2012,Mom and Pop Store,13.82
Sonora,Hermosillo,2012,Mom and Pop Store,16.33
Coahuila,Saltillo,2012,Mom and Pop Store,12.1
Tamaulipas,Reynosa,2012,Mom and Pop Store,13.25
BajaCalifornia,Mexicali,2012,Mom and Pop Store,16
Chihuahua,Chihuahua,2012,Mom and Pop Store,14
Sonora,San Luis Río Colorado,2012,Mom and Pop Store,15
Tamaulipas,Matamoros,2012,Mom and Pop Store,15
NuevoLeon,ZM Monterrey,2012,Mom and Pop Store,13.82
Sonora,Hermosillo,2012,Mom and Pop Store,16.33
Coahuila,Saltillo,2012,Mom and Pop Store,12.1
Tamaulipas,Reynosa,2012,Mom and Pop Store,13.25
BajaCalifornia,Mexicali,2012,Mom and Pop Store,16
Chihuahua,Chihuahua,2012,Mom and Pop Store,14
Sonora,San Luis Río Colorado,2012,Mom and Pop Store,15
Tamaulipas,Matamoros,2012,Mom and Pop Store,15
NuevoLeon,ZM Monterrey,2012,Mom and Pop Store,13.82
Sonora,Hermosillo,2012,Mom and Pop Store,16.33
Coahuila,Saltillo,2012,Mom and Pop Store,12.1
Tamaulipas,Reynosa,2012,Mom and Pop Store,13.25
BajaCalifornia,Mexicali,2012,Mom and Pop Store,16
Chihuahua,Chihuahua,2012,Mom and Pop Store,14
Sonora,San Luis Río Colorado,2012,Mom and Pop Store,15
Tamaulipas,Matamoros,2012,Mom and Pop Store,15
NuevoLeon,ZM Monterrey,2012,Mom and Pop Store,13.82
Sonora,Hermosillo,2012,Mom and Pop Store,16.33
Coahuila,Saltillo,2012,Mom and Pop Store,12.1
Tamaulipas,Reynosa,2012,Mom and Pop Store,13.25
NuevoLeon,ZM Monterrey,2012,Mom and Pop Store,13.82
Sonora,Hermosillo,2012,Mom and Pop Store,16.33
Coahuila,Saltillo,2012,Mom and Pop Store,12.1
Tamaulipas,Reynosa,2012,Mom and Pop Store,13.25
BajaCalifornia,Mexicali,2012,Mom and Pop Store,16
Chihuahua,Chihuahua,2012,Mom and Pop Store,14
Sonora,San Luis Río Colorado,2012,Mom and Pop Store,15
Tamaulipas,Matamoros,2012,Mom and Pop Store,15
NuevoLeon,ZM Monterrey,2012,Mom and Pop Store,13.82
Sonora,Hermosillo,2012,Mom and Pop Store,16.33
Coahuila,Saltillo,2012,Mom and Pop Store,12.1
Tamaulipas,Reynosa,2012,Mom and Pop Store,13.25
BajaCalifornia,Mexicali,2012,Mom and Pop Store,16
Chihuahua,Chihuahua,2012,Mom and Pop Store,14
Sonora,San Luis Río Colorado,2012,Mom and Pop Store,15
Tamaulipas,Matamoros,2012,Mom and Pop Store,15
NuevoLeon,ZM Monterrey,2012,Mom and Pop Store,13.82
Sonora,Hermosillo,2012,Mom and Pop Store,16.33
Coahuila,Saltillo,2012,Mom and Pop Store,12.1
Tamaulipas,Reynosa,2012,Mom and Pop Store,13.25
BajaCalifornia,Mexicali,2012,Mom and Pop Store,16
Chihuahua,Chihuahua,2012,Mom and Pop Store,14
Sonora,San Luis Río Colorado,2012,Mom and Pop Store,15
Tamaulipas,Matamoros,2012,Mom and Pop Store,15
NuevoLeon,ZM Monterrey,2012,Mom and Pop Store,13.82
Sonora,Hermosillo,2012,Mom and Pop Store,16.33
Coahuila,Saltillo,2012,Mom and Pop Store,12.1
Tamaulipas,Reynosa,2012,Mom and Pop Store,13.25
NuevoLeon,ZM Monterrey,2012,Mom and Pop Store,13.82
Sonora,Hermosillo,2012,Mom and Pop Store,16.33
Coahuila,Saltillo,2012,Mom and Pop Store,12.1
Tamaulipas,Reynosa,2012,Mom and Pop Store,13.25
BajaCalifornia,Mexicali,2012,Mom and Pop Store,16
Chihuahua,Chihuahua,2012,Mom and Pop Store,14
Sonora,San Luis Río Colorado,2012,Mom and Pop Store,15
Tamaulipas,Matamoros,2012,Mom and Pop Store,15
NuevoLeon,ZM Monterrey,2012,Mom and Pop Store,13.82
Sonora,Hermosillo,2012,Mom and Pop Store,16.33
Coahuila,Saltillo,2012,Mom and Pop Store,12.1
Tamaulipas,Reynosa,2012,Mom and Pop Store,13.25
BajaCalifornia,Mexicali,2012,Mom and Pop Store,16
Chihuahua,Chihuahua,2012,Mom and Pop Store,14
Sonora,San Luis Río Colorado,2012,Mom and Pop Store,15
Tamaulipas,Matamoros,2012,Mom and Pop Store,15
NuevoLeon,ZM Monterrey,2012,Mom and Pop Store,13.82
Sonora,Hermosillo,2012,Mom and Pop Store,16.33
Coahuila,Saltillo,2012,Mom and Pop Store,12.1
Tamaulipas,Reynosa,2012,Mom and Pop Store,13.25
BajaCalifornia,Mexicali,2012,Mom and Pop Store,16
Chihuahua,Chihuahua,2012,Mom and Pop Store,14
Sonora,San Luis Río Colorado,2012,Mom and Pop Store,15
Tamaulipas,Matamoros,2012,Mom and Pop Store,15
NuevoLeon,ZM Monterrey,2012,Mom and Pop Store,13.82
Sonora,Hermosillo,2012,Mom and Pop Store,16.33
Coahuila,Saltillo,2012,Mom and Pop Store,12.1
Tamaulipas,Reynosa,2012,Mom and Pop Store,13.25
BajaCalifornia,Mexicali,2012,Mom and Pop Store,16
Chihuahua,Chihuahua,2012,Mom and Pop Store,14
Sonora,San Luis Río Colorado,2012,Mom and Pop Store,15
Tamaulipas,Matamoros,2012,Mom and Pop Store,15
NuevoLeon,ZM Monterrey,2012,Mom and Pop Store,13.82
Sonora,Hermosillo,2012,Mom and Pop Store,16.33
Coahuila,Saltillo,2012,Mom and Pop Store,12.1
Tamaulipas,Reynosa,2012,Mom and Pop Store,13.25
BajaCalifornia,Mexicali,2012,Mom and Pop Store,16
Chihuahua,Chihuahua,2012,Mom and Pop Store,14
Sonora,San Luis Río Colorado,2012,Mom and Pop Store,15
Tamaulipas,Matamoros,2012,Mom and Pop Store,15
NuevoLeon,ZM Monterrey,2012,Mom and Pop Store,13.82
Sonora,Hermosillo,2012,Mom and Pop Store,16.33
Coahuila,Saltillo,2012,Mom and Pop Store,12.1
Tamaulipas,Reynosa,2012,Mom and Pop Store,13.25
BajaCalifornia,Mexicali,2012,Mom and Pop Store,16
Chihuahua,Chihuahua,2012,Mom and Pop Store,14
Sonora,San Luis Río Colorado,2012,Mom and Pop Store,15
Tamaulipas,Matamoros,2012,Mom and Pop Store,15
NuevoLeon,ZM Monterrey,2012,Mom and Pop Store,13.82
Sonora,Hermosillo,2012,Mom and Pop Store,16.33
Coahuila,Saltillo,2012,Mom and Pop Store,12.1
Tamaulipas,Reynosa,2012,Mom and Pop Store,13.25
BajaCalifornia,Mexicali,2012,Mom and Pop Store,16.14
Chihuahua,Chihuahua,2012,Mom and Pop Store,14
Sonora,San Luis Río Colorado,2012,Mom and Pop Store,15
Tamaulipas,Matamoros,2012,Mom and Pop Store,15
NuevoLeon,ZM Monterrey,2012,Mom and Pop Store,13.82
Sonora,Hermosillo,2012,Mom and Pop Store,16.33
Coahuila,Saltillo,2012,Mom and Pop Store,12.1
Tamaulipas,Reynosa,2012,Mom and Pop Store,13.25
BajaCalifornia,Mexicali,2012,Mom and Pop Store,16.14
Chihuahua,Chihuahua,2012,Mom and Pop Store,14
Sonora,San Luis Río Colorado,2012,Mom and Pop Store,15
Tamaulipas,Matamoros,2012,Mom and Pop Store,15
NuevoLeon,ZM Monterrey,2012,Mom and Pop Store,13.82
Sonora,Hermosillo,2012,Mom and Pop Store,16.33
Coahuila,Saltillo,2012,Mom and Pop Store,12.1
Tamaulipas,Reynosa,2012,Mom and Pop Store,13.25
BajaCalifornia,Mexicali,2012,Mom and Pop Store,16.14
Chihuahua,Chihuahua,2012,Mom and Pop Store,14
Sonora,San Luis Río Colorado,2012,Mom and Pop Store,15
Tamaulipas,Matamoros,2012,Mom and Pop Store,15
NuevoLeon,ZM Monterrey,2012,Mom and Pop Store,13.82
Sonora,Hermosillo,2012,Mom and Pop Store,16.33
Coahuila,Saltillo,2012,Mom and Pop Store,12.1
Tamaulipas,Reynosa,2012,Mom and Pop Store,13.25
BajaCalifornia,Mexicali,2012,Mom and Pop Store,16.14
Chihuahua,Chihuahua,2012,Mom and Pop Store,14.33
Sonora,San Luis Río Colorado,2012,Mom and Pop Store,15
Tamaulipas,Matamoros,2012,Mom and Pop Store,15
NuevoLeon,ZM Monterrey,2012,Mom and Pop Store,13.82
Sonora,Hermosillo,2012,Mom and Pop Store,16.33
Coahuila,Saltillo,2012,Mom and Pop Store,12.1
Tamaulipas,Reynosa,2012,Mom and Pop Store,13.25
BajaCalifornia,Mexicali,2012,Mom and Pop Store,16.14
Chihuahua,Chihuahua,2012,Mom and Pop Store,14.4
Sonora,San Luis Río Colorado,2012,Mom and Pop Store,15
Tamaulipas,Matamoros,2012,Mom and Pop Store,15
NuevoLeon,ZM Monterrey,2012,Mom and Pop Store,13.82
Sonora,Hermosillo,2012,Mom and Pop Store,16.33
